segment_id,src_text,tgt_text,fin_text,participant,task_id,task_type,task_number,mt_system,segment_count,bleu_score,ter_score,chrf_score,latest_google_trans,latest_bleu_score
5,"Although emphasizing that Khartoum bears the bulk of the responsibility for these ongoing atrocities, Spielberg maintains that the international community, and particularly China, should do more to end the suffering.",,हालांकि स्पाइलबर्ग बनाये रखता है साम्प्रदायिकता विशेष रूप से चीन में ।,P19,T3,T,3,,5,,,,"हालांकि इस बात पर जोर देते हुए कि खार्तूम इन चल रहे अत्याचारों के लिए बड़ी जिम्मेदारी वहन करता है, स्पीलबर्ग का कहना है कि अंतर्राष्ट्रीय समुदाय और विशेष रूप से चीन को पीड़ा को समाप्त करने के लिए और अधिक करना चाहिए।",5.765501047725263
1,"Although developing countries are understandably reluctant to compromise their chances of achieving better standards of living for the poor, action on climate change need not threaten economic development.",,"हालांकि विकसशील देश भी गरीबों के निर्वाह के लिए बेहतर मानक प्राप्त करने के उनके मौकों पर ससझोता करने के लिए जाहिर तौर पर अनिच्छुक है, जलवायु बदलाव पर कारवाई से आर्थिक विकास पर असर नहीं होना चाहिए.",P02,T4,T,4,,5,,,,"हालांकि विकासशील देश गरीबों के लिए बेहतर जीवन स्तर हासिल करने की अपनी संभावनाओं से समझौता करने के लिए अनिच्छुक हैं, लेकिन जलवायु परिवर्तन पर कार्रवाई से आर्थिक विकास को खतरा नहीं है।",9.568615777711823
1,"Although developing countries are understandably reluctant to compromise their chances of achieving better standards of living for the poor, action on climate change need not threaten economic development.",,"हालाँकि विकासशील देश ग़रीब लोगों के जीवनयापन के बेहतर मानक प्राप्त करने के अपने अवसरों से समझौता करने को तैयार नहीं हैं, फिर भी पर्यावरण परिवर्तन की गतिविधियों से आर्थिक विकास को ख़तरा नहीं होना चाहिए।",P05,T4,T,4,,5,,,,"हालांकि विकासशील देश गरीबों के लिए बेहतर जीवन स्तर हासिल करने की अपनी संभावनाओं से समझौता करने के लिए अनिच्छुक हैं, लेकिन जलवायु परिवर्तन पर कार्रवाई से आर्थिक विकास को खतरा नहीं है।",12.850638394198821
1,"Although developing countries are understandably reluctant to compromise their chances of achieving better standards of living for the poor, action on climate change need not threaten economic development.",,"यद्यपि विकासशील देश बौद्धिक रूप से गरीबों के लिए उनकी मानक जीवन निर्वहन स्तर को हासिल करने के अवसर को समझ पाने में नाकाम रहे हैं, जबकि पर्यावरण बदलाव पर आवाज उठाने से अर्थव्यवस्था का विकास संभव नहीं है।",P10,T4,T,4,,5,,,,"हालांकि विकासशील देश गरीबों के लिए बेहतर जीवन स्तर हासिल करने की अपनी संभावनाओं से समझौता करने के लिए अनिच्छुक हैं, लेकिन जलवायु परिवर्तन पर कार्रवाई से आर्थिक विकास को खतरा नहीं है।",7.3695178712927465
1,"Although developing countries are understandably reluctant to compromise their chances of achieving better standards of living for the poor, action on climate change need not threaten economic development.",,"हालांकि विकास कर रही देश समझते हैं कि गरीबों के जीवन के स्तर को बहतर करने के लिए उनके मोकों के छोड़ने की आवश्यकता है, परिवेश के परिवर्तन की क्रिया से आर्थिक विकास को दरने की आवश्यकता नहीं है.",P11,T4,T,4,,5,,,,"हालांकि विकासशील देश गरीबों के लिए बेहतर जीवन स्तर हासिल करने की अपनी संभावनाओं से समझौता करने के लिए अनिच्छुक हैं, लेकिन जलवायु परिवर्तन पर कार्रवाई से आर्थिक विकास को खतरा नहीं है।",10.631549130279053
1,"Although developing countries are understandably reluctant to compromise their chances of achieving better standards of living for the poor, action on climate change need not threaten economic development.",,"हालाकि विकसित देश, गरीबों को बेहतर जीवन देने के लिये समझदारी के साथ काम्प्रोमाइज भी कर रहे हैं, साथ ही बदलते मौसम पर प्रक्रिया से भी व्यवसायिक विकास में कोई डर नहीं है।",P16,T4,T,4,,5,,,,"हालांकि विकासशील देश गरीबों के लिए बेहतर जीवन स्तर हासिल करने की अपनी संभावनाओं से समझौता करने के लिए अनिच्छुक हैं, लेकिन जलवायु परिवर्तन पर कार्रवाई से आर्थिक विकास को खतरा नहीं है।",4.525226549521488
1,"Although developing countries are understandably reluctant to compromise their chances of achieving better standards of living for the poor, action on climate change need not threaten economic development.",,"यद्यपि विकसित देश गरीबों के लिए बेहतर जीवन यापन मानकों को प्राप्त करने के अपने अवसरों से समझौता करने हेतु काफी अनिच्छुक हैं, जलवायु परिवर्तन पर कार्रवाई से आर्थिक विकास को खतरा नहीं होना चाहिए।",P17,T4,T,4,,5,,,,"हालांकि विकासशील देश गरीबों के लिए बेहतर जीवन स्तर हासिल करने की अपनी संभावनाओं से समझौता करने के लिए अनिच्छुक हैं, लेकिन जलवायु परिवर्तन पर कार्रवाई से आर्थिक विकास को खतरा नहीं है।",46.14241842318035
1,"Although developing countries are understandably reluctant to compromise their chances of achieving better standards of living for the poor, action on climate change need not threaten economic development.",,"यद्यपि विकासशील देशों को अपनी जनता के जीवन स्तर को बेहतर बनाने के मौकों को लेकर अड़े रहने की आदत को समझा जा सकता है, बावजूद इसके पर्यावरण बदलाव के लिए उठाए गए कदम से आर्थिक विकास को कोई खतरा नहीं होता है.",P21,T4,T,4,,5,,,,"हालांकि विकासशील देश गरीबों के लिए बेहतर जीवन स्तर हासिल करने की अपनी संभावनाओं से समझौता करने के लिए अनिच्छुक हैं, लेकिन जलवायु परिवर्तन पर कार्रवाई से आर्थिक विकास को खतरा नहीं है।",8.292627100531034
3,"Some of the most vulnerable countries of the world have contributed the least to climate change, but are bearing the brunt of it.",,"दुनिया के कुछ सबसे कमजोर देश जलवायू बदलाव में सबसे कम योगदान डालते हैं, लेकिन इसकी जलन सहन करते हैं.",P02,T4,T,4,,5,,,,"दुनिया के कुछ सबसे कमजोर देशों ने जलवायु परिवर्तन में सबसे कम योगदान दिया है, लेकिन इसका खामियाजा भुगत रहे हैं।",29.4467310498826
3,"Some of the most vulnerable countries of the world have contributed the least to climate change, but are bearing the brunt of it.",,"विश्व की कुछ सबसे असुरक्षित देशों ने पर्यावरण परिवर्तन में सबसे कम सहयोग दिया है, लेकिन वे भी इसका परिणाम भुगत रहे हैं।",P05,T4,T,4,,5,,,,"दुनिया के कुछ सबसे कमजोर देशों ने जलवायु परिवर्तन में सबसे कम योगदान दिया है, लेकिन इसका खामियाजा भुगत रहे हैं।",28.21254638256662
3,"Some of the most vulnerable countries of the world have contributed the least to climate change, but are bearing the brunt of it.",,"विश्व की कुछ बेहद नाजुक देशों ने पर्यावरण बदलाव पर कुछ योगदान किए हैं, लेकिन उनके जारी निर्गमन ने उनके योगदानों को नष्ट कर दिया है।",P10,T4,T,4,,5,,,,"दुनिया के कुछ सबसे कमजोर देशों ने जलवायु परिवर्तन में सबसे कम योगदान दिया है, लेकिन इसका खामियाजा भुगत रहे हैं।",4.476615847305266
3,"Some of the most vulnerable countries of the world have contributed the least to climate change, but are bearing the brunt of it.",,"दुनिया के कुछ सबसे महत्वपूर्व देश ने परिवेश परिवर्तन में सबसे कम योगदान किया है, लेकिन उसका भार उठा रहे हैं.",P11,T4,T,4,,5,,,,"दुनिया के कुछ सबसे कमजोर देशों ने जलवायु परिवर्तन में सबसे कम योगदान दिया है, लेकिन इसका खामियाजा भुगत रहे हैं।",32.21541358540662
3,"Some of the most vulnerable countries of the world have contributed the least to climate change, but are bearing the brunt of it.",,"ज्यादातर जिन देशों ने मौसम के बदलाव की ओर कम ध्यान दिया है, वो इसके प्रभावों को झेल रहे हैं।",P16,T4,T,4,,5,,,,"दुनिया के कुछ सबसे कमजोर देशों ने जलवायु परिवर्तन में सबसे कम योगदान दिया है, लेकिन इसका खामियाजा भुगत रहे हैं।",10.062635309001745
3,"Some of the most vulnerable countries of the world have contributed the least to climate change, but are bearing the brunt of it.",,"विश्व के कुछ सर्वाधिक ग्रस्त देशों ने जलवायु परिवर्तन में सबसे कम योगदान दिया है, लेकिन वे इसकी आग में झुलस रहे हैं।",P17,T4,T,4,,5,,,,"दुनिया के कुछ सबसे कमजोर देशों ने जलवायु परिवर्तन में सबसे कम योगदान दिया है, लेकिन इसका खामियाजा भुगत रहे हैं।",52.17815896177006
3,"Some of the most vulnerable countries of the world have contributed the least to climate change, but are bearing the brunt of it.",,"विश्व की कुछ सबसे संभावित देशों ने पर्यावरण परिवर्तन में भले ही सबसे कम योगदान दिया हो, लेकिन वे इसके असर को झेलने को मजबूर हैं.",P21,T4,T,4,,5,,,,"दुनिया के कुछ सबसे कमजोर देशों ने जलवायु परिवर्तन में सबसे कम योगदान दिया है, लेकिन इसका खामियाजा भुगत रहे हैं।",13.389889030272585
4,"Developing countries, in particular, need to adapt to the effects of climate change.",,खासकर विकासशील देशों को इस जलवायू के बदलाव के अनुकूल होना होगा.,P02,T4,T,4,,5,,,,"विकासशील देशों को, विशेष रूप से, जलवायु परिवर्तन के प्रभावों के अनुकूल होने की आवश्यकता है।",10.521495173810226
4,"Developing countries, in particular, need to adapt to the effects of climate change.",,"विशेष रूप से, विकासशील देशों को पर्यावरण परिवर्तन के प्रभावों को अपनाना ही होगा।",P05,T4,T,4,,5,,,,"विकासशील देशों को, विशेष रूप से, जलवायु परिवर्तन के प्रभावों के अनुकूल होने की आवश्यकता है।",24.848852650155177
4,"Developing countries, in particular, need to adapt to the effects of climate change.",,विकासशील देशों को पर्यावरण बदलावों के प्रभावों को ग्रहण की जरूरत है।,P10,T4,T,4,,5,,,,"विकासशील देशों को, विशेष रूप से, जलवायु परिवर्तन के प्रभावों के अनुकूल होने की आवश्यकता है।",10.934883431625593
4,"Developing countries, in particular, need to adapt to the effects of climate change.",,"विशेष रूप से, विकास कर रहे देशों को परिवेश परिवर्तन के प्रभाव को धारण करने की आवश्यकता है.",P11,T4,T,4,,5,,,,"विकासशील देशों को, विशेष रूप से, जलवायु परिवर्तन के प्रभावों के अनुकूल होने की आवश्यकता है।",17.991078645928837
4,"Developing countries, in particular, need to adapt to the effects of climate change.",,वहीं विकसित देशों को बदलते मौसम से होने वाले प्रभाव के अनुसार खुद को बदलने की जरूरत है।,P16,T4,T,4,,5,,,,"विकासशील देशों को, विशेष रूप से, जलवायु परिवर्तन के प्रभावों के अनुकूल होने की आवश्यकता है।",5.875148471810145
4,"Developing countries, in particular, need to adapt to the effects of climate change.",,"विकसित देशों को, जलवायु परिवर्तन के प्रभावों के अनुसार अपने आप को खासतौर पर ढालना होगा।",P17,T4,T,4,,5,,,,"विकासशील देशों को, विशेष रूप से, जलवायु परिवर्तन के प्रभावों के अनुकूल होने की आवश्यकता है।",32.70292922455488
4,"Developing countries, in particular, need to adapt to the effects of climate change.",,विकासशील देशों को खासकर पर्यावरण परिवर्तन के प्रभावों को अपनाने की जरूरत है.,P21,T4,T,4,,5,,,,"विकासशील देशों को, विशेष रूप से, जलवायु परिवर्तन के प्रभावों के अनुकूल होने की आवश्यकता है।",13.973536728747975
5,Adaptation and mitigation efforts must therefore go hand in hand.,,अनुकूलन और शमन के प्रयास साथ साथ होने चाहिए.,P02,T4,T,4,,5,,,,इसलिए अनुकूलन और शमन के प्रयासों को साथ-साथ चलना चाहिए।,26.269098944241588
5,Adaptation and mitigation efforts must therefore go hand in hand.,,इसलिए अपनाने और इसे कम करने के प्रयास साथ-साथ होने चाहिए।,P05,T4,T,4,,5,,,,इसलिए अनुकूलन और शमन के प्रयासों को साथ-साथ चलना चाहिए।,5.6775429106661015
5,Adaptation and mitigation efforts must therefore go hand in hand.,,ग्रहणता और मिटीगेशन दोनों के प्रयास जरूरी है,P10,T4,T,4,,5,,,,इसलिए अनुकूलन और शमन के प्रयासों को साथ-साथ चलना चाहिए।,4.990049701936832
5,Adaptation and mitigation efforts must therefore go hand in hand.,,धारण करके की प्रक्रिया और मिटिगेशन के प्रभावों को साथ-साथ चलना चाहिए.,P11,T4,T,4,,5,,,,इसलिए अनुकूलन और शमन के प्रयासों को साथ-साथ चलना चाहिए।,13.147601201284163
5,Adaptation and mitigation efforts must therefore go hand in hand.,,"अत, इन सभी प्रयासों को एक दूसरे के साथ बाटना बहुत जरूरी है।",P16,T4,T,4,,5,,,,इसलिए अनुकूलन और शमन के प्रयासों को साथ-साथ चलना चाहिए।,6.225616866546953
5,Adaptation and mitigation efforts must therefore go hand in hand.,,"अतः अनुकुलन और शमन, दोनों एक साथ किए जाने चाहिएं।",P17,T4,T,4,,5,,,,इसलिए अनुकूलन और शमन के प्रयासों को साथ-साथ चलना चाहिए।,7.593603555191143
5,Adaptation and mitigation efforts must therefore go hand in hand.,,इसलिए अपनाने और मिलाने की कोशिशें साथ-साथ चलनी चाहिए.,P21,T4,T,4,,5,,,,इसलिए अनुकूलन और शमन के प्रयासों को साथ-साथ चलना चाहिए।,5.522397783539471
1,"Although developing countries are understandably reluctant to compromise their chances of achieving better standards of living for the poor, action on climate change need not threaten economic development.","यद्यपि विकासशील देश निर्धन के लिये जीवन के अच्छे आदर्श प्राप्त करने का उनके अवसर समझौता करने के लिये बोधगम्यता से अनिच्छुक हैं , जलवायु के परिवर्तन पर कार्यवाही को आर्थिक विकास को धमकी देने की आवश्यक्ता नहीं है|","यद्यपि विकासशील देश निर्धन लोगों के लिये जीवन के अच्छे आदर्श प्राप्त करने में उनके अवसर से समझौता करने के लिये बोधगम्यता से अनिच्छुक हैं, जलवायु परिवर्तन पर कार्यवाही को आर्थिक विकास के लिए चुनौती नहीं मानना चाहिए।",P03,P4,P,4,AnglaBharati,5,58.44973029957372,34.21052631578947,77.17593408007073,"हालांकि विकासशील देश गरीबों के लिए बेहतर जीवन स्तर हासिल करने की अपनी संभावनाओं से समझौता करने के लिए अनिच्छुक हैं, लेकिन जलवायु परिवर्तन पर कार्रवाई से आर्थिक विकास को खतरा नहीं है।",14.307931546104175
1,"Although developing countries are understandably reluctant to compromise their chances of achieving better standards of living for the poor, action on climate change need not threaten economic development.","यद्यपि विकासशील देश निर्धन के लिये जीवन के अच्छे आदर्श प्राप्त करने का उनके अवसर समझौता करने के लिये बोधगम्यता से अनिच्छुक हैं , जलवायु के परिवर्तन पर कार्यवाही को आर्थिक विकास को धमकी देने की आवश्यक्ता नहीं है|","यद्यपि विकासशील देश निर्धन लोगों के लिए जीवन के बेहतर मानक प्राप्त करने की अपनी संभावनाओं से समझौता करने के लिए बोधगम्यता से अनिच्छुक हैं, फिर भी जलवायु के परिवर्तन पर कार्रवाई को आर्थिक विकास को डराने की आवश्यकता नहीं है।",P06,P4,P,4,AnglaBharati,5,30.4231002563855,41.46341463414634,64.88800928711248,"हालांकि विकासशील देश गरीबों के लिए बेहतर जीवन स्तर हासिल करने की अपनी संभावनाओं से समझौता करने के लिए अनिच्छुक हैं, लेकिन जलवायु परिवर्तन पर कार्रवाई से आर्थिक विकास को खतरा नहीं है।",31.631987590271343
1,"Although developing countries are understandably reluctant to compromise their chances of achieving better standards of living for the poor, action on climate change need not threaten economic development.","यद्यपि विकासशील देश निर्धन के लिये जीवन के अच्छे आदर्श प्राप्त करने का उनके अवसर समझौता करने के लिये बोधगम्यता से अनिच्छुक हैं , जलवायु के परिवर्तन पर कार्यवाही को आर्थिक विकास को धमकी देने की आवश्यक्ता नहीं है|","यद्यपि विकासशील देश निर्धनों के लिये जीवन के बेहतर मानकों को प्राप्त करने के उनके अवसरों से समझौता करने की बोधगम्यता से अनिच्छुक हैं, जलवायु परिवर्तन की कार्यवाही पर आर्थिक विकास को बरगलाने की आवश्यकता नहीं है|",P09,P4,P,4,AnglaBharati,5,30.24758385963634,45.94594594594595,70.31592278035704,"हालांकि विकासशील देश गरीबों के लिए बेहतर जीवन स्तर हासिल करने की अपनी संभावनाओं से समझौता करने के लिए अनिच्छुक हैं, लेकिन जलवायु परिवर्तन पर कार्रवाई से आर्थिक विकास को खतरा नहीं है।",11.327537722594933
1,"Although developing countries are understandably reluctant to compromise their chances of achieving better standards of living for the poor, action on climate change need not threaten economic development.","यद्यपि विकासशील देश निर्धन के लिये जीवन के अच्छे आदर्श प्राप्त करने का उनके अवसर समझौता करने के लिये बोधगम्यता से अनिच्छुक हैं , जलवायु के परिवर्तन पर कार्यवाही को आर्थिक विकास को धमकी देने की आवश्यक्ता नहीं है|","हालांकि विकासशील देश निर्धन के लिये जीवन के अच्छे मानक स्तर प्राप्त करने के लिए अवसरों से समझौता करने के लिये बोधगम्यता से अनिच्छुक हैं, जलवायु में परिवर्तन पर कार्यवाही को आर्थिक विकास को धमकी देने की आवश्यक्ता नहीं है|",P15,P4,P,4,AnglaBharati,5,69.57935794560089,25.0,82.10586158806653,"हालांकि विकासशील देश गरीबों के लिए बेहतर जीवन स्तर हासिल करने की अपनी संभावनाओं से समझौता करने के लिए अनिच्छुक हैं, लेकिन जलवायु परिवर्तन पर कार्रवाई से आर्थिक विकास को खतरा नहीं है।",15.350613076806718
1,"Although developing countries are understandably reluctant to compromise their chances of achieving better standards of living for the poor, action on climate change need not threaten economic development.","यद्यपि विकासशील देश निर्धन के लिये जीवन के अच्छे आदर्श प्राप्त करने का उनके अवसर समझौता करने के लिये बोधगम्यता से अनिच्छुक हैं , जलवायु के परिवर्तन पर कार्यवाही को आर्थिक विकास को धमकी देने की आवश्यक्ता नहीं है|","यद्यपि विकासशील देश निर्धनों के लिये जीवन के अच्छे आदर्श प्राप्त करने के उनके अवसर समझौता करने के लिये बोधगम्यता से अनिच्छुक हैं, जलवायु के परिवर्तन पर कार्यवाही को आर्थिक विकास को चुनौती देने की आवश्यक्ता नहीं है।",P19,P4,P,4,AnglaBharati,5,74.44796908244139,15.789473684210526,90.93154905775776,"हालांकि विकासशील देश गरीबों के लिए बेहतर जीवन स्तर हासिल करने की अपनी संभावनाओं से समझौता करने के लिए अनिच्छुक हैं, लेकिन जलवायु परिवर्तन पर कार्रवाई से आर्थिक विकास को खतरा नहीं है।",10.905492865395027
3,"Some of the most vulnerable countries of the world have contributed the least to climate change, but are bearing the brunt of it.",दुनिया के कुछ अधिकांश असुरक्षित देशों ने जलवायु के न्यूमतम को परिवर्तन करते हुए सहयोग दिया है लेकिन इसका धक्का रख रहे हैं |,"दुनिया के कुछ अधिकांश असुरक्षित देशों ने जलवायु के न्यूमतम को परिवर्तन करने में सहयोग दिया है, लेकिन इसके नुकसान का सामना रख रहे हैं।",P03,P4,P,4,AnglaBharati,5,51.454393526052044,36.0,76.30161099281263,"दुनिया के कुछ सबसे कमजोर देशों ने जलवायु परिवर्तन में सबसे कम योगदान दिया है, लेकिन इसका खामियाजा भुगत रहे हैं।",18.73917544901102
3,"Some of the most vulnerable countries of the world have contributed the least to climate change, but are bearing the brunt of it.",दुनिया के कुछ अधिकांश असुरक्षित देशों ने जलवायु के न्यूमतम को परिवर्तन करते हुए सहयोग दिया है लेकिन इसका धक्का रख रहे हैं |,"दुनिया के कुछ सबसे असुरक्षित देशों का जलवायु परिवर्तन में सबसे कम योगदान है, लेकिन वे भी इसकी तपन में जल रहे हैं।",P06,P4,P,4,AnglaBharati,5,8.757447681401308,73.91304347826086,44.69671951795977,"दुनिया के कुछ सबसे कमजोर देशों ने जलवायु परिवर्तन में सबसे कम योगदान दिया है, लेकिन इसका खामियाजा भुगत रहे हैं।",37.374893620471745
3,"Some of the most vulnerable countries of the world have contributed the least to climate change, but are bearing the brunt of it.",दुनिया के कुछ अधिकांश असुरक्षित देशों ने जलवायु के न्यूमतम को परिवर्तन करते हुए सहयोग दिया है लेकिन इसका धक्का रख रहे हैं |,दुनिया के कुछ अधिकांश असुरक्षित देशों ने जलवायु के न्यूमतम को परिवर्तन करते हुए सहयोग दिया है लेकिन इससे दुष्प्रभावित हो रहे हैं|,P09,P4,P,4,AnglaBharati,5,79.47545184555567,21.73913043478261,83.85565837794269,"दुनिया के कुछ सबसे कमजोर देशों ने जलवायु परिवर्तन में सबसे कम योगदान दिया है, लेकिन इसका खामियाजा भुगत रहे हैं।",12.14794907876506
3,"Some of the most vulnerable countries of the world have contributed the least to climate change, but are bearing the brunt of it.",दुनिया के कुछ अधिकांश असुरक्षित देशों ने जलवायु के न्यूमतम को परिवर्तन करते हुए सहयोग दिया है लेकिन इसका धक्का रख रहे हैं |,"दुनिया के कुछ अधिकांश असुरक्षित देशों ने जलवायु में न्यूमतम परिवर्तन करने में सहयोग दिया है, लेकिन इसके बोझ सह रहे हैं.",P15,P4,P,4,AnglaBharati,5,38.494771267207504,45.45454545454545,70.54484707759813,"दुनिया के कुछ सबसे कमजोर देशों ने जलवायु परिवर्तन में सबसे कम योगदान दिया है, लेकिन इसका खामियाजा भुगत रहे हैं।",19.48442690093548
3,"Some of the most vulnerable countries of the world have contributed the least to climate change, but are bearing the brunt of it.",दुनिया के कुछ अधिकांश असुरक्षित देशों ने जलवायु के न्यूमतम को परिवर्तन करते हुए सहयोग दिया है लेकिन इसका धक्का रख रहे हैं |,दुनिया के कुछ अधिकांश असुरक्षित देशों को जलवायु के परिवर्तन में न्यूनतम सहयोग दिया है लेकिन यह ज्वलनशील है।,P19,P4,P,4,AnglaBharati,5,32.998954725277926,57.89473684210527,65.53368192173434,"दुनिया के कुछ सबसे कमजोर देशों ने जलवायु परिवर्तन में सबसे कम योगदान दिया है, लेकिन इसका खामियाजा भुगत रहे हैं।",10.331208012220435
4,"Developing countries, in particular, need to adapt to the effects of climate change.","विस्तृत विवरण में विकासशील देश , जलवायु के प्रभाव को अनुकूल बनाने के लिये आवश्यकता परिवर्तित होते हैं |","विशेष रूप से, विकासशील देशों के जलवायु परिवर्तन के प्रभावों को अनुकूल बनाने की आवश्यकता होती है।",P03,P4,P,4,AnglaBharati,5,9.917720727091439,76.47058823529412,53.75991453093232,"विकासशील देशों को, विशेष रूप से, जलवायु परिवर्तन के प्रभावों के अनुकूल होने की आवश्यकता है।",34.36305934265449
4,"Developing countries, in particular, need to adapt to the effects of climate change.","विस्तृत विवरण में विकासशील देश , जलवायु के प्रभाव को अनुकूल बनाने के लिये आवश्यकता परिवर्तित होते हैं |",विशेष रूप से विकासशील देशों को जलवायु परिवर्तन के प्रभावों के अनुकूल बनने की आवश्यकता है।,P06,P4,P,4,AnglaBharati,5,3.292916846800451,93.75,49.75047207836899,"विकासशील देशों को, विशेष रूप से, जलवायु परिवर्तन के प्रभावों के अनुकूल होने की आवश्यकता है।",46.60608712358324
4,"Developing countries, in particular, need to adapt to the effects of climate change.","विस्तृत विवरण में विकासशील देश , जलवायु के प्रभाव को अनुकूल बनाने के लिये आवश्यकता परिवर्तित होते हैं |","विकासशील देशों को, विशेष रूप से, जलवायु के परिवर्तन के प्रभाव को अनुकूलित बनाने की आवश्यकता होती है|",P09,P4,P,4,AnglaBharati,5,12.961373830972104,77.77777777777779,56.5174017298346,"विकासशील देशों को, विशेष रूप से, जलवायु परिवर्तन के प्रभावों के अनुकूल होने की आवश्यकता है।",45.02759496273399
4,"Developing countries, in particular, need to adapt to the effects of climate change.","विस्तृत विवरण में विकासशील देश , जलवायु के प्रभाव को अनुकूल बनाने के लिये आवश्यकता परिवर्तित होते हैं |","विकासशील देश, विशेष तौर पर, जलवायु परिवर्तन के प्रभावों के अनुकूल बनने की आवश्यकता है|",P15,P4,P,4,AnglaBharati,5,10.975762213309226,106.66666666666667,52.72371896164047,"विकासशील देशों को, विशेष रूप से, जलवायु परिवर्तन के प्रभावों के अनुकूल होने की आवश्यकता है।",40.21074690812007
4,"Developing countries, in particular, need to adapt to the effects of climate change.","विस्तृत विवरण में विकासशील देश , जलवायु के प्रभाव को अनुकूल बनाने के लिये आवश्यकता परिवर्तित होते हैं |","विशेष रूप में विकासशील देश, जलवायु के प्रभाव को अनुकूल बनाने के लिये परिवर्तित होने की आवश्यकता है।",P19,P4,P,4,AnglaBharati,5,62.128669764890724,44.44444444444444,75.79861505443607,"विकासशील देशों को, विशेष रूप से, जलवायु परिवर्तन के प्रभावों के अनुकूल होने की आवश्यकता है।",19.403282188296128
5,Adaptation and mitigation efforts must therefore go hand in hand.,अनुकूलन और अल्पीकरण के प्रयासों को हाथ में हाथ दिए हुए साथ अतः जाना चाहिये |,इसलिए अनुकूलन और अल्पीकरण के प्रयास सभी तक पहुंचना चाहिए।,P03,P4,P,4,AnglaBharati,5,15.310245441182444,130.0,57.5068832266834,इसलिए अनुकूलन और शमन के प्रयासों को साथ-साथ चलना चाहिए।,17.747405280050266
5,Adaptation and mitigation efforts must therefore go hand in hand.,अनुकूलन और अल्पीकरण के प्रयासों को हाथ में हाथ दिए हुए साथ अतः जाना चाहिये |,"इसलिए, अनुकूलन और अल्पीकरण के प्रयास साथ-साथ किए जाने चाहिए।",P06,P4,P,4,AnglaBharati,5,15.310245441182444,130.0,54.36232288120289,इसलिए अनुकूलन और शमन के प्रयासों को साथ-साथ चलना चाहिए।,9.993744303650718
5,Adaptation and mitigation efforts must therefore go hand in hand.,अनुकूलन और अल्पीकरण के प्रयासों को हाथ में हाथ दिए हुए साथ अतः जाना चाहिये |,इसलिए अनुकूलन और अल्पीकरण के प्रयासों को हाथ में हाथ दिए हुए साथ जाना चाहिये|,P09,P4,P,4,AnglaBharati,5,81.53551038173119,26.666666666666668,88.09595395403683,इसलिए अनुकूलन और शमन के प्रयासों को साथ-साथ चलना चाहिए।,14.416787170305081
5,Adaptation and mitigation efforts must therefore go hand in hand.,अनुकूलन और अल्पीकरण के प्रयासों को हाथ में हाथ दिए हुए साथ अतः जाना चाहिये |,इसलिए अनुकूलन और अल्पीकरण के प्रयासों को साथ के साथ होना जाना चाहिये|,P15,P4,P,4,AnglaBharati,5,39.375553105513404,69.23076923076923,67.51649045626165,इसलिए अनुकूलन और शमन के प्रयासों को साथ-साथ चलना चाहिए।,17.60870361361878
5,Adaptation and mitigation efforts must therefore go hand in hand.,अनुकूलन और अल्पीकरण के प्रयासों को हाथ में हाथ दिए हुए साथ अतः जाना चाहिये |,अनुकूलन और अल्पीकरण के प्रयासों को हाथ में हाथ दिए हुए साथ अतः जाना चाहिये।,P19,P4,P,4,AnglaBharati,5,86.11735299633672,13.333333333333334,98.2891392725233,इसलिए अनुकूलन और शमन के प्रयासों को साथ-साथ चलना चाहिए।,11.912706467773797
